sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.0781,0.9804,9.1201,2.9476,1.4207,9.2447,0.1879,-0.5453,0.4957,0.4675,0.4538,0.6593,30,24.64,24.25,-22.53,309.64,-7.85,-18.46,2,43.978,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,211334,2018-08-07 18:45:13:979
3.2995,0.4656,14.2988,4.0324,1.5462,8.8045,1.7313,-0.0226,3.4237,-1.7654,-1.0034,-0.5369,30,21.33,26.72,-25.12,315.48,-12.29,-22.84,2,45.012,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,211835,2018-08-07 18:45:14:480
5.7536,0.2202,18.1522,2.6534,1.6391,9.2975,-0.0958,1.0533,0.9437,-0.3432,0.1598,0.3643,30,23.8,25.74,-22.2,313.95,-9.62,-15.93,2,49.549,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,212335,2018-08-07 18:45:14:980
3.3977,1.6591,6.3428,3.2685,2.7992,8.812,-0.3462,-1.3159,-1.4944,-0.0055,-0.3409,-0.3036,30,23.67,22.57,-27.57,310.34,-16.44,-19.75,2,48.096,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,212835,2018-08-07 18:45:15:480
1.1926,2.3367,9.49,2.7157,1.7389,9.2613,-1.3346,0.9403,-1.5253,0.3407,0.1193,-0.0427,80,22.07,27.26,-22.75,316.53,-9.32,-16.68,2,50.248,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,213334,2018-08-07 18:45:15:979
3.6826,1.3886,7.1449,2.2006,1.5793,9.4252,-0.5653,-1.3871,-3.5013,0.2097,0.1438,0.5006,80,27.18,20.04,-21.73,305.29,-9.14,-13.24,2,51.661,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,213835,2018-08-07 18:45:16:480
1.1675,2.2457,5.7694,2.8746,1.1641,9.3033,-1.6281,1.0423,-3.3257,-0.0098,0.048,-0.4773,80,25.24,26.92,-22.18,312.55,-5.81,-18.5,2,51.653,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,214334,2018-08-07 18:45:16:979
2.3598,-0.267,9.1273,2.7024,0.7478,9.3972,0.2724,-1.2221,-0.2424,0.1788,0.5806,0.0671,80,26.59,24.54,-22.83,308.5,-4.15,-17.3,2,51.947,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,214835,2018-08-07 18:45:17:480
2.9177,1.6136,6.6397,3.2602,0.8614,9.2087,0.5229,0.3845,0.18,-0.1696,-0.2034,-0.0309,80,22.41,27.29,-24.53,314.47,-5.34,-19.01,2,51.017,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,215335,2018-08-07 18:45:17:980
3.3031,0.9349,7.9302,2.7311,1.1837,9.344,0.0001,-0.4348,-0.0578,0.2746,-0.246,0.5741,80,25.48,23.71,-25.79,309.91,-6.73,-15.57,2,48.197,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,215835,2018-08-07 18:45:18:480
3.7616,1.4413,11.0558,3.5746,1.5551,8.9986,0.254,-0.0419,2.865,-0.3219,-0.0298,-0.2344,80,21.57,23.82,-29.31,311.11,-10.79,-21.46,2,45.966,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,216335,2018-08-07 18:45:18:980
4.4128,0.0981,16.6834,2.6563,1.2553,9.3562,0.3687,0.6304,2.4532,-0.1035,0.0948,0.7052,80,25.64,22.8,-24.92,308.12,-7.35,-15.85,2,47.932,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,216835,2018-08-07 18:45:19:480
3.5006,2.2134,6.0843,3.0632,2.4522,8.9874,-0.097,-1.0008,-1.0854,-0.3294,-0.5699,-0.1758,80,26.12,15.37,-26.83,300.13,-15.13,-17.67,2,48.847,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,217335,2018-08-07 18:45:19:980
2.4017,1.7537,10.5818,2.6725,2.1682,9.183,-0.68,-0.0553,-0.3341,-0.0535,-0.066,0.2023,80,26.77,18.89,-24.11,303.91,-12.2,-15.94,2,52.89,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,217834,2018-08-07 18:45:20:479
3.0374,1.8722,8.3815,2.9013,2.1177,9.1252,-0.0602,-0.7536,-2.3812,0.3726,-0.262,-0.0459,80,29.59,12.32,-24.54,292.39,-12.47,-17.64,2,53.86,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,218335,2018-08-07 18:45:20:980
2.2054,2.3918,9.0363,2.9363,1.6387,9.2121,-1.0883,0.6605,-2.2851,-0.0641,-0.1257,-0.114,80,29.51,15.89,-24.18,296.79,-9.57,-17.48,2,52.409,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,218836,2018-08-07 18:45:21:481
2.4951,0.7852,5.8041,2.7194,1.7421,9.2596,-0.0782,-1.008,-3.1012,0.5239,0.2088,0.0106,80,32.66,14.34,-22.46,292.44,-9.15,-16.7,2,49.066,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,219335,2018-08-07 18:45:21:980
0.9879,2.1799,4.5292,2.8568,1.2214,9.3015,-0.2151,0.3984,-3.3416,0.4834,0.5849,-0.1801,80,27.65,17.94,-21.48,299.86,-5.91,-18.32,2,44.379,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,219835,2018-08-07 18:45:22:480
2.6962,0.3806,8.2833,3.0791,1.4536,9.1965,-0.0136,-0.6397,-0.0907,0.2235,-0.4026,0.1608,80,28.93,14.1,-23.92,294.3,-8.52,-18.51,2,46.044,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,220335,2018-08-07 18:45:22:980
5.0234,1.2509,9.3823,3.6098,1.5067,8.9928,1.0941,0.1532,1.3152,-0.2559,0.0916,0.0394,80,29.99,14.44,-26.28,292.96,-9.42,-22.05,2,48.649,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,220835,2018-08-07 18:45:23:480
2.9141,0.8846,10.8894,3.414,1.5665,9.0587,0.2322,-0.9104,5.657,0.4035,0.3761,0.18,80,29.83,14.71,-24.8,294.2,-8.67,-21.57,2,50.666,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,221335,2018-08-07 18:45:23:980
4.3075,2.6348,11.1288,3.3226,2.4427,8.8974,-0.1216,-0.3868,-0.3126,-0.7278,-0.1864,-0.3047,80,27.26,17.7,-24.43,301.8,-15.75,-20.39,2,49.878,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,221835,2018-08-07 18:45:24:480
2.4113,3.3399,11.1432,3.1455,2.1403,9.0385,-0.8592,0.9614,2.4504,-0.0684,0.343,0.1629,80,23.67,21.93,-25.22,308.39,-12.82,-20.6,2,44.511,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,222334,2018-08-07 18:45:24:979
4.1998,2.7664,11.2701,3.1651,3.0862,8.7537,0.2097,-0.0221,-1.2325,-0.1152,-0.2865,-0.2312,80,25.07,15.67,-26.23,302.23,-18.38,-19.36,2,50.401,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,222835,2018-08-07 18:45:25:480
2.6567,4.2377,6.9091,2.4968,3.2917,8.8939,-0.8724,-0.022,-1.4624,0.4493,0.3782,0.1267,80,31.24,14.73,-26.58,297.81,-18.66,-16.39,2,52.128,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,223335,2018-08-07 18:45:25:980
1.7086,2.9963,6.441,2.4102,2.8624,9.0647,-0.5702,-0.1697,-1.3618,0.4184,0.1854,0.1565,80,31.5,10.78,-23.11,291.95,-16.12,-15.15,2,53.396,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,223835,2018-08-07 18:45:26:480
0.4935,2.6156,7.3316,2.4867,2.2653,9.2117,-1.4625,0.3897,-1.7396,-0.2601,0.2674,-0.2323,80,30.63,10.76,-21.63,290.81,-14.43,-16.69,2,51.47,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,224335,2018-08-07 18:45:26:980
3.1738,1.8291,7.3448,2.5129,2.145,9.2333,0.1735,-0.8091,-0.1205,-0.0141,0.3313,0.3195,80,32.96,5.67,-21.73,282.88,-12.63,-15.22,2,43.496,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,224835,2018-08-07 18:45:27:480
2.4915,2.4253,7.5399,2.7277,2.1621,9.1682,1.0091,-0.3568,-0.0451,-0.2729,0.0789,-0.0629,80,32.05,4.79,-22.04,281.61,-13.33,-16.72,2,43.146,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,225334,2018-08-07 18:45:27:979
3.3761,0.4405,15.2433,2.1704,2.2313,9.2995,0.489,-0.5115,1.6316,-0.3145,-0.3451,0.3611,80,35.64,6.51,-20.26,283.33,-13.15,-13.14,2,44.391,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,225835,2018-08-07 18:45:28:480
3.6575,2.2972,10.7757,2.5876,2.7862,9.0395,0.5684,-0.1274,-1.1946,0.0477,-0.213,-0.2035,80,31.86,4.17,-21.16,281.03,-16.26,-15.52,2,48.496,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,226334,2018-08-07 18:45:28:979
3.0314,3.1256,9.4373,2.5948,3.1668,8.9112,0.1806,0.5847,-2.0622,0.1681,0.212,-0.1108,80,33.1,4.79,-22.63,283.12,-18.84,-16.23,2,44.25,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,226835,2018-08-07 18:45:29:480
2.7836,3.7672,7.0288,2.4052,2.9662,9.0326,-0.172,0.3343,-0.8934,0.3929,0.0096,0.1608,80,34.47,2.35,-20.33,277.5,-16.78,-14.75,2,42.872,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,227335,2018-08-07 18:45:29:980
1.4524,2.9975,7.4501,2.3093,2.9135,9.0746,-0.7105,0.1843,-1.6252,0.0509,0.3079,0.0106,80,34.56,5.64,-20.86,282.72,-17.1,-15.73,2,46.721,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,227835,2018-08-07 18:45:30:480
1.3566,1.4951,10.492,2.0513,2.8477,9.1571,-0.3685,0.001,-0.9021,-0.4444,-0.3472,0.0276,80,36.38,0.82,-19.48,275.89,-16.88,-12.63,2,43.054,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,228335,2018-08-07 18:45:30:980
2.7525,2.7593,8.2199,2.2398,2.7268,9.1498,-0.1205,-0.5427,1.7711,0.3002,0.146,0.376,80,35.23,-2.15,-19.53,271.59,-15.79,-13.86,2,47.51,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,228834,2018-08-07 18:45:31:479
0.7856,3.5733,9.6851,1.0317,2.5341,9.4172,-0.0679,0.89,0.4581,0.1905,0.6637,0.5187,80,35.97,-8.52,-14.63,260.75,-14.61,-7.44,2,45.83,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,229335,2018-08-07 18:45:31:980
1.5147,2.2301,9.5977,0.2771,2.2926,9.5309,0.2523,-0.5998,-0.7859,-0.1089,-0.2066,0.0372,80,36.84,-16.04,-11.81,250.96,-13.81,-1.15,2,49.619,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,229835,2018-08-07 18:45:32:480
1.4368,2.0087,8.3264,1.8735,2.0239,9.4109,-0.9174,-0.4296,-1.0477,-0.0758,-0.0096,-0.2983,80,35.18,-3.92,-20.74,268.4,-11.91,-11.26,2,49.621,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,230335,2018-08-07 18:45:32:980
2.0857,2.9711,9.6744,1.3541,2.8509,9.2849,-0.0442,0.1279,-0.4593,0.0435,-0.0362,0.132,80,36.42,-4.59,-17.51,268.35,-16.82,-8.12,2,49.617,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,230835,2018-08-07 18:45:33:480
1.1256,2.4672,8.6353,1.514,2.5476,9.3482,-0.4252,-0.32,0.3818,-0.1611,-0.0767,-0.0075,80,35.14,-5.42,-20.18,268.25,-15.06,-9.2,2,51.556,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,231335,2018-08-07 18:45:33:980
5.1395,1.0702,10.3136,3.6208,0.9723,9.0617,0.6822,0.0749,0.2742,-0.6181,-0.4133,0.1896,120,27.97,-0.78,-25.66,271.28,-7.14,-20.81,2,51.703,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,231835,2018-08-07 18:45:34:480
4.1399,0.796,9.1632,3.5172,1.1359,9.0835,0.6068,-0.5265,-0.0258,0.0861,-0.065,-0.2919,80,30.17,1.58,-25.04,275.16,-5.94,-20.48,2,45.501,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,232335,2018-08-07 18:45:34:980
2.9272,3.1004,8.421,2.925,1.6275,9.2177,-0.0311,1.4035,-1.0694,-0.0801,0.2205,-0.3495,120,28.2,7.26,-24.93,285.43,-9.55,-17.61,2,45.579,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,232834,2018-08-07 18:45:35:479
2.4113,1.8854,7.8033,2.7326,1.5176,9.2952,-0.9021,-0.1916,0.0643,0.084,0.0618,0.0522,120,29.96,6.02,-23.19,282.74,-8.77,-16.58,2,42.639,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,233336,2018-08-07 18:45:35:981
2.8793,0.9145,8.6066,3.2494,1.3052,9.1601,-0.5923,-1.0384,-0.2034,-0.0833,-0.2109,-0.1513,120,29.82,7.83,-24.04,284.95,-7.81,-19.16,2,43.611,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,233835,2018-08-07 18:45:36:480
2.6914,1.0857,8.8436,3.1915,1.553,9.1418,0.0257,-0.7945,0.7003,0.1362,0.7127,0.6743,120,31.18,4.77,-20.56,280.09,-9.4,-19.7,2,48.843,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,234334,2018-08-07 18:45:36:979
3.6599,1.0462,13.201,3.5039,1.5035,9.0351,0.4026,-0.0246,0.3211,-0.4849,-0.3686,-0.1407,120,32.78,6.33,-24.97,280.91,-8.82,-21.2,2,49.432,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,234835,2018-08-07 18:45:37:480
3.0242,0.9289,11.2414,2.975,1.1522,9.2732,-0.0163,-0.0992,1.5182,0.1479,-0.0191,-0.0277,120,30.7,13.45,-22.17,291.4,-6.44,-17.79,2,48.743,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,235335,2018-08-07 18:45:37:980
3.2002,0.9504,8.7993,3.1927,1.2753,9.1843,-0.3914,-0.1171,-0.9809,0.1979,-0.3345,-0.3026,120,31.41,13.76,-22.76,292.67,-6.83,-18.48,2,50.668,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,235835,2018-08-07 18:45:38:480
2.2796,1.8974,8.8484,3.1065,0.7606,9.2705,-0.8606,1.4,-2.8567,-0.1845,-0.1864,-0.374,120,30.47,17.93,-22.08,298.04,-4.42,-18.17,2,50.298,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,236335,2018-08-07 18:45:38:980
2.3454,0.8858,8.1086,3.3401,0.9535,9.1709,-1.1372,0.2115,-2.1531,0.1947,0.0735,-0.1748,80,30.01,15.32,-25.67,293.24,-4.46,-20.84,2,52.157,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,236835,2018-08-07 18:45:39:480
1.2776,1.8303,6.2518,2.8608,0.7776,9.3478,-1.3851,1.0077,-3.1031,0.199,0.2504,-0.1684,80,29.56,17.69,-24.74,297.66,-3.88,-17.64,2,53.09,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,237335,2018-08-07 18:45:39:980
3.697,1.0139,6.3356,3.1033,0.5426,9.2868,0.0784,-1.0713,0.801,0.1159,-0.1587,0.1917,80,29.29,14.1,-23.92,292.83,-3.17,-18.11,2,55.087,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,237835,2018-08-07 18:45:40:480
5.1957,2.2373,5.9238,4.0364,1.1076,8.8686,0.4613,-0.4944,0.7187,0.2682,-0.3632,-0.0853,80,22.65,17.8,-27.36,301.37,-6.49,-24.47,2,54.597,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,238335,2018-08-07 18:45:40:980
3.2421,0.4584,9.5738,3.5689,1.9277,8.9284,1.5367,-1.6526,0.2608,-0.9099,-0.1523,-0.521,30,24.97,18.68,-27.65,303.52,-14.24,-22.59,2,56.864,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,238835,2018-08-07 18:45:41:480
6.5928,0.7972,8.1576,4.436,1.2999,8.6489,-1.2379,-1.0088,5.3887,0.6272,-0.049,0.6018,80,21.02,22.91,-28.44,308.28,-7.62,-27.15,2,56.685,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,239335,2018-08-07 18:45:41:980
2.027,0.2525,12.1057,2.9146,1.3265,9.2691,-1.2002,-0.3892,2.5644,-0.8258,0.6562,0.8916,80,29.71,16.48,-23.88,296.53,-10.24,-18.92,2,50.614,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,239835,2018-08-07 18:45:42:480
6.2803,0.4979,10.6823,3.7129,0.6877,9.0505,1.7521,-0.7139,5.039,-0.5893,-0.5901,-0.032,80,31.59,14.69,-24.81,291.92,-4.02,-22.31,2,53.809,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,240335,2018-08-07 18:45:42:980
4.0274,-0.0695,14.2676,3.3166,0.9396,9.1808,0.0067,0.0138,1.6094,-0.3187,-0.7861,0.1565,80,29.86,15.58,-23.6,295.79,-6.31,-18.13,2,51.35,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,240835,2018-08-07 18:45:43:480
4.3159,1.063,8.1517,3.3491,1.843,9.0309,0.1479,-0.7921,0.1085,-0.0513,-0.0255,-0.3463,80,29,17.14,-26.82,298.13,-10.83,-20.35,2,51.44,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,241335,2018-08-07 18:45:43:980
2.8494,1.5897,10.073,3.0894,1.5889,9.1707,-0.2448,0.2156,1.3225,0.2182,-0.0756,0.2556,80,27.54,20.65,-22.9,303.96,-9.04,-18.4,2,48.665,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,241835,2018-08-07 18:45:44:480
4.4559,1.0833,9.4936,3.8073,1.8102,8.8543,0.0886,-0.639,-0.4396,-0.0599,-0.3835,-0.2099,80,28.43,16.27,-27.71,297,-10.25,-21.72,2,47.813,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,242335,2018-08-07 18:45:44:980
2.6902,2.8682,8.099,3.5698,0.64,9.1114,-1.2896,1.6757,-1.4238,0.264,-0.1694,-0.0799,80,27.58,22.16,-23.47,303.36,-3.74,-21.39,2,50.156,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,242835,2018-08-07 18:45:45:480
3.0326,0.5303,6.9306,3.9476,1.0178,8.9192,-0.8192,-0.4589,-2.4989,0.2128,-0.4421,-0.2525,80,28,18.91,-25.6,299.27,-5.31,-22.88,2,54.069,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,243335,2018-08-07 18:45:45:980
2.3634,1.5155,6.7738,4.0819,0.6029,8.8963,-0.5769,0.9139,-2.1684,0.0222,0.5305,-0.2493,80,26.22,24.26,-23.42,306.22,-3.14,-25.84,2,55.535,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,243835,2018-08-07 18:45:46:480
4.1243,0.2382,8.5335,4.3998,0.781,8.7294,0.201,-0.4402,-0.8935,-0.4199,-0.4708,-0.1385,80,22.65,23.13,-25.19,307.32,-5.32,-25.69,2,56.443,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,244335,2018-08-07 18:45:46:980
5.5788,1.6005,8.0643,4.5083,0.548,8.6917,0.3037,0.4351,0.62,0.2555,-0.0245,0.262,80,21.3,25.85,-26.32,311.1,-3.2,-27.42,2,53.184,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,244835,2018-08-07 18:45:47:480
4.6307,0.0311,9.7151,3.6585,0.844,9.0594,0.5626,-1.1048,1.492,0.59,1.1058,0.6934,80,23.95,25.49,-24.27,309.15,-4.45,-24.33,2,47.651,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,245336,2018-08-07 18:45:47:981
4.8294,1.6519,11.4592,3.8924,1.3492,8.8994,0.792,0.1424,6.5038,-0.9355,-0.9864,-0.2887,80,23.19,23.74,-26.07,309.31,-7.91,-23.62,2,50.034,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,245835,2018-08-07 18:45:48:480
5.1922,-0.3568,14.2186,3.8041,0.4397,9.0281,-0.3468,0.4246,2.0754,-0.4434,-0.6232,0.3771,80,21.39,28.79,-24.49,316.53,-3.78,-21.53,2,49.375,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,246335,2018-08-07 18:45:48:980
4.7624,0.2609,6.7714,4.0058,1.1802,8.8731,0.4007,-1.2771,-1.5666,-0.9494,-0.3888,-0.2291,80,19.33,24.96,-26.03,314.49,-8.78,-23.18,2,49.114,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,246836,2018-08-07 18:45:49:481
4.5744,0.2849,12.4397,3.727,0.9091,9.0252,-1.2925,0.6515,0.1821,-0.2197,-0.2588,0.3259,80,21.17,27.32,-25.4,314.33,-5.32,-22.44,2,50.457,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,247335,2018-08-07 18:45:49:980
4.5804,0.5506,8.9824,3.7616,1.5894,8.916,-0.1143,-0.9684,-1.3351,0.2981,-0.0447,-0.3388,80,23.52,23.14,-26.08,307.73,-8.49,-22.8,2,50.032,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,247838,2018-08-07 18:45:50:483
3.5581,1.5526,8.5886,4.1346,1.1523,8.8175,-1.7779,0.6959,0.0077,0.2054,-1.1441,-0.4081,80,16.42,28.57,-26.24,321.02,-5.87,-22.78,2,46.648,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,248335,2018-08-07 18:45:50:980
4.2644,1.2377,4.2287,4.9483,1.8614,8.2595,-1.2525,-1.137,-2.1103,0.8669,-0.2343,-0.2333,80,18.35,22.67,-30.49,309.44,-6.46,-28.7,2,50.904,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,248835,2018-08-07 18:45:51:480
2.0354,1.8159,6.01,4.5167,0.8131,8.6665,-0.9043,1.098,-3.2423,-0.0417,0.2972,-0.2749,80,14.34,30.09,-26.79,321.54,-4.76,-27.53,2,53.033,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,249336,2018-08-07 18:45:51:981
3.8993,0.9816,4.7483,4.4765,1.001,8.6677,0.4058,-0.4352,-1.4582,0.5282,0.2717,-0.0096,80,19.9,26.75,-26.29,313.26,-4.82,-27.78,2,52.7,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,249836,2018-08-07 18:45:52:481
4.1626,2.0949,4.4514,4.9919,0.5045,8.426,0.2795,1.5362,-2.3104,0.5175,0.3942,-0.1268,80,13.17,31.85,-24.68,323.44,-0.69,-30.42,2,52.835,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,250334,2018-08-07 18:45:52:979
4.7899,0.4632,7.249,4.3442,0.9316,8.7425,2.34,-0.5138,0.0188,0.5378,-0.0096,0.2908,80,19.77,27.93,-25.38,315.12,-5.45,-26.42,2,52.272,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,250835,2018-08-07 18:45:53:480
6.6957,1.1552,9.5882,4.9521,0.1739,8.4627,0.3043,0.4167,2.5721,-0.2857,0.0011,0.0798,80,12.52,33.63,-24.06,325.72,-1.02,-30.33,2,53.252,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,251335,2018-08-07 18:45:53:980
5.7668,-0.9398,12.2074,4.7628,0.2948,8.5674,2.2616,-0.5922,7.3741,0.7987,0.3601,0.6775,80,14.61,32.08,-22.33,323.31,-1,-29.99,2,49.391,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,251839,2018-08-07 18:45:54:484
5.106,0.3339,11.8603,5.276,0.4103,8.2563,-0.2928,-0.9983,-2.1948,-1.1294,-0.8245,-0.1897,80,14.03,31.28,-26.77,322.7,-8.15,-28.6,2,47.141,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,252336,2018-08-07 18:45:54:981
5.7129,-0.0204,12.2529,4.5597,0.7596,8.6489,-0.4814,-0.3227,1.3638,-0.0045,0.3313,0.5699,80,14.25,32.76,-25.86,324.35,-4.44,-27.8,2,46.187,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,252836,2018-08-07 18:45:55:481
4.8857,0.7697,5.4989,4.5386,2.3943,8.3569,-0.164,-1.4327,-1.6233,-0.2378,-0.213,-0.342,80,16.09,23.88,-30.16,314.64,-14.34,-28.2,2,51.532,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,253339,2018-08-07 18:45:55:984
2.6244,1.385,8.67,4.4168,1.5903,8.61,-2.8301,0.062,-0.8795,0.2448,-0.0437,0.0031,80,13.08,29.2,-26.5,322.73,-8.8,-27.23,2,52.423,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,253835,2018-08-07 18:45:56:480
3.9615,0.5195,7.3676,4.3574,1.4637,8.6626,-0.1473,-0.5812,-3.7363,0.4792,0.3654,-0.2227,80,17.47,28.27,-26.84,317.34,-7.4,-27.37,2,49.809,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,254335,2018-08-07 18:45:56:980
2.3,1.1049,8.16,3.8511,1.1364,8.947,-1.9879,-0.1839,-1.8463,0.4184,0.4016,-0.113,80,15.27,30.6,-22.95,324.91,-6.65,-23.29,2,51.15,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,254834,2018-08-07 18:45:57:479
3.4444,1.3239,5.8089,4.211,1.155,8.7809,-0.8474,0.0421,-2.7254,0.4376,0.0842,0.0021,80,22.92,27.68,-28.95,311.53,-5.84,-25.72,2,45.635,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,255334,2018-08-07 18:45:57:979
2.537,1.792,6.3596,4.5233,0.6316,8.6782,-0.6419,1.4537,-3.0067,-0.0652,0.6658,-0.1002,80,17.46,27.98,-26.85,315.96,-3.55,-28.97,2,45.886,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,255835,2018-08-07 18:45:58:480
