sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.6197,-7.1767,-2.8509,-0.1071,-9.6457,1.7663,2.2758,1.2699,-0.0427,1.9554,1.6309,-0.1444,0,36.72,-0.16,-68.07,202.74,83.97,5.93,0,52.583,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,43339,2018-08-03 20:47:56:159
-2.5303,-2.0447,0.8996,1.9648,-9.1128,-3.0441,-3.0132,4.5285,5.6558,-0.8206,-1.3881,-1.0744,0,32.1,16.78,-62.71,353.94,70.8,-146.87,0,49.303,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,43839,2018-08-03 20:47:56:659
2.4149,-8.6383,-0.1311,0.1446,-9.7662,0.8775,0.487,1.4023,-0.9011,1.9735,0.9438,0.2551,0,35.51,7.32,-68.52,5.54,84.97,-158.01,0,51.387,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,44339,2018-08-03 20:47:57:159
-1.6217,-7.8554,1.394,1.2191,-9.433,-2.3879,0.5724,-0.4127,3.9535,-1.6185,-0.8235,-1.2129,0,39.24,18.14,-59.18,6.22,74.13,-152.95,0,48.936,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,44840,2018-08-03 20:47:57:660
-1.277,-9.3398,-0.1383,0.1428,-9.7924,-0.5096,1.5353,-9.4669,4.9337,2.0215,1.8727,-0.089,0,35.84,12.02,-65.18,28.02,81.94,-179.42,0,53.592,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,45339,2018-08-03 20:47:58:159
8.1322,-14.5496,-1.1857,0.6487,-9.6652,-1.5275,-2.3077,-6.3794,6.8349,-1.5567,0.637,-0.6494,0,44.6,13.93,-59.59,13.62,80.26,-156.99,0,53.732,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,45839,2018-08-03 20:47:58:659
6.2456,-30.2484,5.767,0.7678,-9.5141,-2.25,-5.5982,6.0178,6.2425,1.7541,1.4263,1.8039,0,31.13,13.82,-63.65,1.64,70.19,-155.8,0,57.449,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,46339,2018-08-03 20:47:59:159
-0.4989,-15.208,5.0009,0.0396,-9.7852,0.6473,-2.8669,-4.9021,-5.0199,-3.1163,-1.0067,-0.8113,0,41.2,7.47,-63.23,216.83,86.21,-3.5,0,55.514,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,46840,2018-08-03 20:47:59:660
3.6072,-27.0713,7.5627,1.1348,-9.3738,-2.6486,-0.1132,-7.7808,3.1187,-0.0174,1.5009,0.3062,0,28.19,15.91,-62.71,2.37,72.22,-158.46,0,57.468,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,47340,2018-08-03 20:48:00:160
6.4886,-17.5807,-3.2711,-0.8937,-9.592,1.8345,3.7585,-1.7951,-3.9442,-1.5663,-0.5987,-0.1412,0,44.91,-5.7,-62.61,193.73,72.82,22.08,0,47.732,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,47839,2018-08-03 20:48:00:659
0.4756,-13.4974,-3.0257,1.2818,-9.2045,-3.1312,3.173,-8.012,-6.9009,-0.2752,-1.0685,-0.6834,0,21.15,10.3,-62.47,356.42,69.82,-157.74,0,58.833,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,48339,2018-08-03 20:48:01:159
1.1938,-13.0018,0.4794,-1.0856,-9.3833,2.6354,3.0238,-1.6396,-5.3316,0.414,1.2165,0.3999,0,39.86,-9.24,-62.64,194.35,73.7,18.13,0,51.542,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,48839,2018-08-03 20:48:01:659
3.6527,-22.138,-18.4599,1.3922,-9.3561,-2.5874,0.1288,-3.9083,-7.7936,0.088,0.1086,0.3541,0,21.58,7.35,-64.6,347.39,72.51,-148.87,0,56.127,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,49339,2018-08-03 20:48:02:159
2.6399,-10.5501,-3.6374,-0.0798,-9.5706,2.1372,-0.898,1.6385,-2.2029,1.5443,1.4828,0.2551,0,36.89,-7.07,-65.83,214.22,80.71,-5.08,0,54.343,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,49839,2018-08-03 20:48:02:659
-2.3891,-2.1488,1.3569,1.8619,-9.1125,-3.1091,-3.4767,5.9554,5.7519,0.2052,-1.2059,-0.6898,0,26.38,8.49,-63.72,350.95,68.31,-149.08,0,53.106,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,50339,2018-08-03 20:48:03:159
4.1028,-9.9037,-0.2604,-0.0607,-9.7556,0.9971,2.003,2.0067,-1.5378,1.2428,0.8628,0.3882,0,31.15,-3.72,-66.63,213.72,86.81,-8.94,0,55.931,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,50839,2018-08-03 20:48:03:659
-1.7032,-5.1895,1.9483,1.6278,-9.3341,-2.5289,2.3794,-0.6929,2.2525,-1.2308,-1.0547,-1.0116,0,33.65,9.04,-64.04,355.16,72.14,-147.23,0,52.808,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,51339,2018-08-03 20:48:04:159
-2.2167,-9.1399,0.3262,-0.0192,-9.7846,-0.6564,5.8676,-5.9582,2.1683,2.1046,0.964,0.0122,0,31.84,1.95,-66.82,31.47,81.17,174.23,0,48.904,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,51838,2018-08-03 20:48:04:658
1.0897,-15.9179,3.6111,0.4987,-9.6815,-1.4799,0.5327,-5.3955,5.6608,-2.0766,0.8468,-0.6185,0,38.69,0.7,-67.18,201.32,86.96,8.93,0,49.088,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,52339,2018-08-03 20:48:05:159
-5.9122,-10.7692,5.0392,1.1822,-9.3384,-2.7508,-4.6512,6.3452,6.3596,1.2939,1.2005,2.0703,0,26.7,7,-63.75,359.61,72.22,-156.74,0,55.404,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,52839,2018-08-03 20:48:05:659
-5.8691,-13.3908,-2.6594,-0.437,-9.674,1.5469,3.8593,-2.6637,-2.2995,-1.92,-1.0397,-0.9817,0,43.02,-9.56,-63.26,191.7,75.39,22.6,0,49.366,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,53339,2018-08-03 20:48:06:159
2.6292,-36.8588,-14.6986,1.1282,-9.2891,-2.9343,-3.9266,0.9125,-1.3153,-0.0845,0.6125,0.3925,0,26.8,11.54,-67.21,358.49,71.14,-156.54,0,53.51,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,53839,2018-08-03 20:48:06:659
4.9312,-12.7384,0.3262,-0.8221,-9.3969,2.682,5.618,-1.4335,-2.516,-0.1836,0.0532,0.0676,0,43.32,-11.31,-65.06,199.88,72.63,13.62,0,54.475,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,54339,2018-08-03 20:48:07:159
-2.7243,-7.2198,-4.376,1.3352,-9.3222,-2.7357,2.0829,-3.5219,-6.3563,-0.1612,-0.1076,-0.0997,0,28.93,10.86,-63.69,358.36,71.92,-153.98,0,59.815,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,54839,2018-08-03 20:48:07:659
2.0462,-11.2875,-4.1306,-0.7118,-9.4177,2.6403,1.616,1.1134,-2.8603,1.165,0.9789,0.7025,0,44.33,-6.85,-64.69,204.7,76.47,9.5,0,54.665,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,55339,2018-08-03 20:48:08:159
-1.2758,-2.4972,-0.0868,1.3558,-9.4408,-2.2813,-3.4899,7.5701,3.1465,0.7112,-2.3372,0.3445,0,30.7,11.46,-64.87,349.78,72.33,-144.28,0,53.237,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,55839,2018-08-03 20:48:08:659
-2.9625,-7.8159,-1.4718,-0.1666,-9.7126,1.3443,-0.2755,1.0822,-1.1287,1.5059,1.2506,0.2582,0,40.62,0.73,-69.26,210.21,85.4,0.62,0,51.994,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,56339,2018-08-03 20:48:09:159
-2.5291,-2.9186,0.8829,1.8331,-9.1825,-2.914,-2.2614,4.1794,5.2109,-0.7013,-1.3242,-0.8635,0,41.33,16.61,-58.04,3.17,74.13,-148,0,48.994,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,56839,2018-08-03 20:48:09:659
1.4967,-8.7832,1.0098,0.0732,-9.7764,0.7659,0.2902,1.2341,-0.4029,1.801,0.5475,0.2529,0,43.28,5.96,-63.27,281.79,88.89,-67.4,0,56.444,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,57339,2018-08-03 20:48:10:159
0.0925,-7.2162,3.1406,1.471,-9.5262,-1.805,3.1041,-1.8242,1.5079,-1.1157,-1.207,-1.4153,0,48.36,14.72,-55.76,4.81,80.23,-144.31,0,48.708,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,57839,2018-08-03 20:48:10:659
-0.5324,-8.0482,-0.8266,-0.3355,-9.7287,-1.1877,-4.0216,0.8699,5.178,1.3546,0.4506,0.9698,0,39.73,11.34,-62.27,48.03,82.77,164.23,0,44.937,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,58339,2018-08-03 20:48:11:159
-0.9155,-17.7914,7.674,0.2774,-9.754,-0.9757,-2.6492,-3.2064,-0.3186,-3.3336,-0.0693,-0.9157,0,44.89,6.87,-64.74,206.2,80.04,9.23,0,51.447,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,58839,2018-08-03 20:48:11:659
-0.299,-18.0416,4.6346,1.0524,-9.212,-3.194,0.4192,-3.0215,4.7508,0.2595,0.6391,0.5405,0,35.15,17.93,-61.82,10.91,69.95,-161.76,0,53.43,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,59339,2018-08-03 20:48:12:159
-4.2398,-12.8114,-7.7794,-0.7834,-9.5095,2.2639,6.5213,-3.9311,-1.6197,-0.3274,-0.8853,-0.6163,0,50.54,-0.05,-64.01,192.18,74.18,26.81,0,52.345,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,59838,2018-08-03 20:48:12:658
-6.7406,-10.4998,-6.6074,1.0819,-9.1773,-3.2828,-6.0467,-1.6806,-3.1496,-0.1399,-0.9769,0.0771,0,30.28,19.35,-56.45,9.54,69.36,-161.76,0,52.147,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,60339,2018-08-03 20:48:13:159
2.4999,-12.3242,1.5939,-1.1189,-9.3808,2.6303,2.1086,-1.2602,-5.1094,0.3575,1.3656,0.3509,0,46.99,-0.66,-62.23,199.42,73.54,18.41,0,51.112,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,60839,2018-08-03 20:48:13:659
6.5066,-15.4247,-13.8738,1.1947,-9.3081,-2.8465,-2.1683,7.1243,4.2606,0.8827,-2.0496,0.059,0,29.07,14.64,-58.9,3.34,71.65,-157.23,0,55.974,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,61339,2018-08-03 20:48:14:159
-1.5787,-8.9017,-2.1243,-0.3697,-9.629,1.8213,2.4135,0.7931,-1.4812,1.7232,1.4093,0.0069,0,38.52,0.03,-63.35,197,82.69,14.89,0,55.201,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,61839,2018-08-03 20:48:14:659
-2.5615,-2.1333,1.4622,1.787,-9.2033,-2.8768,-4.1067,6.7995,4.3022,-0.1133,-1.5969,-1.0616,0,32.76,14.04,-60.4,1.5,72.96,-152.71,0,51.465,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,62339,2018-08-03 20:48:15:159
0.612,-9.8534,1.7855,-0.0104,-9.7725,0.8179,1.0657,2.9926,-1.0573,1.7339,0.5837,-0.1615,0,36.56,0.09,-65.41,209,85.22,0.73,0,54.761,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,62839,2018-08-03 20:48:15:659
-1.3632,-5.1344,3.1885,1.2114,-9.4709,-2.2373,2.8656,-4.7435,3.8742,-1.2659,-1.4765,-1.2928,0,38.43,9.27,-62.59,6.62,78.51,-155.55,0,53.366,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,63339,2018-08-03 20:48:16:159
-1.5403,-8.9065,-0.5752,0.1161,-9.8058,0.0634,6.9634,-2.5883,0.3613,2.3027,1.0056,-0.4938,0,35.01,1.6,-65.66,41.85,85.02,166.1,0,55.911,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,63839,2018-08-03 20:48:16:659
5.8781,-10.944,1.8525,0.6177,-9.6869,-1.3972,-4.7754,-6.5789,4.1784,-1.7538,1.2719,-0.7772,0,42.45,8.41,-65.88,10.35,84.73,-157.94,0,58.076,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,64339,2018-08-03 20:48:17:159
3.8119,-6.8954,-1.0564,-0.1237,-9.6426,-1.782,-0.9851,-6.0809,6.6411,1.6582,1.0631,1.4982,0,32.39,9.08,-65.51,29.61,79.5,176.03,0,45.946,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,64839,2018-08-03 20:48:17:659
-0.9059,-15.0572,2.6426,-0.3135,-9.8006,0.146,0.0341,-4.6666,-0.7241,-3.2143,-1.484,-1.1447,0,46.47,0.61,-65.45,184.93,80.73,30.43,0,51.157,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,65339,2018-08-03 20:48:18:159
-4.3428,-11.0517,4.3796,0.0813,-9.2163,-3.3502,-3.8667,3.1067,7.3059,2.2079,1.7811,1.8913,0,30.1,13.75,-59.51,19.33,64.12,-172.69,0,53.947,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,65838,2018-08-03 20:48:18:658
-6.8998,-14.9123,-7.0851,-1.3356,-9.4857,2.0996,3.0848,-2.462,-4.2487,-1.0827,-0.7734,-0.1125,0,43.01,-3.57,-64.03,183.31,72.55,30.68,0,57.896,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,66339,2018-08-03 20:48:19:159
-4.1668,-3.0658,-5.2164,1.1393,-9.2261,-3.1228,-2.8219,-0.301,-2.1622,0.25,-1.4105,0.1986,0,20.95,14.37,-57.08,355.72,71.42,-155.41,0,60.558,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,66839,2018-08-03 20:48:19:659
2.8255,-10.3322,-0.2245,-1.0568,-9.3293,2.8317,2.9013,-2.0164,-3.756,0.1189,1.0066,0.0601,0,40.18,-3.86,-63.43,194.36,71.87,18.5,0,52.975,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,67339,2018-08-03 20:48:20:159
1.5949,-22.2817,-12.1596,0.6503,-9.3342,-2.9361,-2.4843,6.4524,2.7644,0.6611,-2.2478,0.7887,0,19.51,12.54,-54.74,358.21,70.08,-158.2,0,56.103,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,67839,2018-08-03 20:48:20:659
-0.6533,-8.8299,-1.8573,-0.32,-9.621,1.872,0.7326,0.9799,-2.8044,1.7062,1.4018,-0.1338,0,33.17,-1.7,-63.94,197.8,78.83,9.7,0,54.394,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,68339,2018-08-03 20:48:21:159
-3.8316,-0.4693,0.4507,1.7574,-9.1733,-2.9887,-5.2211,4.9042,5.1645,-0.5735,-0.9737,-0.3042,0,22.09,12.36,-61.55,340.88,73.18,-141.11,0,49.699,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,68838,2018-08-03 20:48:21:658
0.466,-7.968,3.6158,0.0112,-9.7942,0.4929,6.9774,-3.2594,-0.8457,1.8074,1.3954,-0.3553,0,28.09,1.1,-67.7,203.72,87.12,-1.3,0,52.461,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,69339,2018-08-03 20:48:22:159
-2.7782,-7.1264,2.9155,1.4606,-9.5495,-1.6862,3.3204,-3.3788,1.4826,-1.1061,-1.8983,-1.8361,0,33.31,9.97,-65.8,352.11,81.38,-145.48,0,55.978,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,69839,2018-08-03 20:48:22:659
5.8553,-5.8515,-2.827,-0.123,-9.7286,-1.2287,6.4918,-5.0022,1.8908,1.785,1.503,-0.1604,0,29.46,5.88,-68.51,28.43,82.77,174.29,0,51.599,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,70339,2018-08-03 20:48:23:159
1.1543,-17.6405,-1.5042,0.1014,-9.8046,-0.1725,-3.9638,-4.5396,1.4431,-2.9096,-1.0451,-1.0062,0,37.4,4.88,-66.5,358.46,88.83,-149.55,0,55.501,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,70839,2018-08-03 20:48:23:659
-0.8005,-24.1528,0.6279,0.2973,-9.2341,-3.2884,-2.4202,-9.5507,0.9402,1.0414,1.1611,0.777,0,20.05,14.76,-61.5,4.71,68.81,-166.64,0,54.723,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,71339,2018-08-03 20:48:24:159
7.3649,-16.7451,-1.5999,-0.9456,-9.5456,2.0392,2.882,-2.8407,-2.5051,-1.0177,-0.4816,-0.235,0,42.58,-5.92,-65.84,188.52,74.07,24.71,0,53.764,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,71839,2018-08-03 20:48:24:659
3.0098,-22.326,-6.3632,1.1261,-9.0355,-3.6416,-1.5231,-4.0813,-3.0018,-0.6811,-1.4307,-0.432,0,21.01,11.5,-62.75,1.18,71.11,-162.75,0,57.441,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,72338,2018-08-03 20:48:25:158
6.8202,-12.0728,-2.1458,-1.0008,-9.4072,2.5834,4.5764,-1.1889,-4.7322,0.6057,1.2186,0.0867,0,41.26,-8.57,-66.77,190.37,73.59,21.18,0,53.816,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,72840,2018-08-03 20:48:25:660
5.5082,-24.889,-14.027,1.2356,-9.2977,-2.8628,2.0381,-5.8951,-7.1139,-0.1208,-0.2514,0.0697,0,26.48,11.77,-63.66,357.15,72.12,-155.02,0,59.583,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,73339,2018-08-03 20:48:26:159
3.2924,-11.6419,-3.7451,-0.7183,-9.4193,2.6327,0.1214,1.5793,-3.8973,1.1128,0.7978,0.8867,0,44.11,-7.38,-67.95,205.31,76.42,7.72,0,56.672,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,73839,2018-08-03 20:48:26:659
-1.6624,-0.7135,-1.2635,1.9096,-9.1637,-2.9243,-3.4765,5.8568,4.6955,0.0252,-1.4754,-0.3031,0,33.61,14.1,-63.66,352.98,69.17,-144.97,0,56.259,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,74339,2018-08-03 20:48:27:159
1.4165,-9.5158,-1.1055,-0.1429,-9.6891,1.5074,1.5269,1.4208,-1.5428,1.4377,1.1888,0.1869,0,43.48,-4.38,-68.48,206.97,81.12,5.41,0,57.051,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,74838,2018-08-03 20:48:27:658
-1.7271,-3.9098,1.0074,1.6646,-9.2479,-2.8063,-3.4543,4.7008,4.6928,-0.7258,-0.6786,-1.1064,0,37.47,13.19,-64.29,1.73,72.87,-151.71,0,59.371,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,75339,2018-08-03 20:48:28:159
0.7892,-7.549,0.0904,0.1531,-9.8046,-0.1277,0.3701,1.9401,0.3564,1.9608,0.1161,0.0548,0,37.2,4.93,-69.16,17.9,84.71,-169.73,0,58.575,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,75840,2018-08-03 20:48:28:660
0.5366,-8.6132,1.9698,1.2425,-9.6114,-1.499,0.3498,-1.3874,2.7314,-1.3458,-0.1641,-1.1415,0,40.88,9,-64.97,353.76,82.34,-141.48,0,52.672,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,76339,2018-08-03 20:48:29:159
6.3533,-22.2446,2.0249,-0.3605,-9.6769,-1.5489,-4.7778,3.3059,6.0457,1.4356,1.1163,1.8103,0,33.67,10.91,-68.14,9.7,71.75,-163.1,0,49.384,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,76838,2018-08-03 20:48:29:658
-2.7291,-18.7048,4.7639,-0.0113,-9.806,0.1155,4.7211,-5.8752,-2.7827,-3.2164,-1.3881,-1.3418,0,44.99,4.49,-65.08,209.12,89.32,5.6,0,50.043,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,77339,2018-08-03 20:48:30:159
-2.079,-12.6163,6.3907,1.2062,-9.1155,-3.4093,-4.4413,-3.8111,4.3447,0.6239,0.2119,0.2146,0,24.62,15.08,-64.47,1.73,66.27,-160.4,0,58.412,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,77839,2018-08-03 20:48:30:659
3.0266,-20.5866,-5.3911,-0.4847,-9.6682,1.5687,4.7663,-6.7737,-4.6457,-1.9658,-1.0195,-0.6994,0,45.3,-2.93,-67.28,193.18,75.01,21.02,0,58.263,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,78339,2018-08-03 20:48:31:159
7.6666,-27.4807,-6.3488,1.1214,-9.0191,-3.6836,-5.2361,1.0298,-1.9457,-0.5394,-1.7513,0.0377,0,26.23,15.02,-61.83,359.3,68.05,-156.54,0,60.278,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,78839,2018-08-03 20:48:31:659
5.6075,-12.7097,0.1311,-1.2678,-9.4442,2.3172,3.8885,-0.6129,-3.9635,0.3778,0.7371,0.1997,0,49.62,-6.87,-65.9,188.58,74.37,28.68,0,60.969,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,79339,2018-08-03 20:48:32:159
-4.0686,-22.0746,-7.334,1.3228,-8.7728,-4.1784,3.2111,-9.8768,-8.506,-2.3078,-0.766,-0.953,0,25.24,16.77,-59.43,4.75,69.41,-161.93,0,61.423,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,79839,2018-08-03 20:48:32:659
3.1391,-12.5145,-0.1622,-1.4488,-9.3135,2.7075,4.5859,-2.626,-5.277,-0.0771,1.2367,0.3073,0,45.73,-6.5,-67.65,196.18,73.37,18.15,0,64.079,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,80339,2018-08-03 20:48:33:159
-3.172,-6.7433,-5.3445,0.6455,-9.2127,-3.2984,1.1256,0.8192,-3.6916,0.3469,-1.0696,0.2146,0,23.59,14.7,-59.75,10.52,69.96,-168.93,0,63.348,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,80839,2018-08-03 20:48:33:659
2.9919,-12.0932,-3.866,-0.6731,-9.4158,2.6572,0.5446,-0.4545,-4.0837,1.2577,0.898,0.7781,0,41.42,-2.61,-66.66,204.21,76.52,7.64,0,62.918,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,81339,2018-08-03 20:48:34:159
-2.9254,0.1352,1.1426,1.0741,-9.2557,-3.0577,-3.104,7.6974,5.144,0.5738,-2.2531,0.3861,0,25.15,14.12,-61.24,356.68,68.9,-154.36,0,60.399,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,81839,2018-08-03 20:48:34:659
-2.5579,-8.4743,-1.5688,-0.3037,-9.7336,1.1556,-0.4302,1.3587,-1.5572,1.377,0.9683,0.3083,0,32.49,0.15,-66.86,193.34,86.07,12.22,0,61.257,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,82339,2018-08-03 20:48:35:159
-1.8085,-2.7977,0.1622,1.6922,-9.2853,-2.6626,-3.8993,2.3034,4.9888,-1.0806,-1.0547,-0.8198,0,30.92,12.29,-61.61,354.14,71.23,-147.56,0,66.815,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,82839,2018-08-03 20:48:35:659
-0.7574,-9.1052,-2.2667,-0.2828,-9.7745,0.7414,0.2012,-1.0367,-1.0913,2.4178,0.9129,-0.2115,0,33.98,2.2,-65.65,92.96,87.72,114.23,0,72.378,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,83339,2018-08-03 20:48:36:159
-0.5108,-9.5098,1.5856,0.4818,-9.6648,-1.5904,1.1738,-4.8058,2.936,-1.3085,0.5038,-0.9657,0,37.9,8.97,-62.3,14.55,80.24,-163.15,0,66.923,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,83839,2018-08-03 20:48:36:659
8.1849,-9.0609,-1.5676,-0.4988,-9.6835,-1.4666,-5.5428,8.1979,7.4413,1.4143,0.9875,1.9776,0,34.62,6.37,-65.28,20.81,77.52,-172.42,0,59.897,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,84339,2018-08-03 20:48:37:159
-1.69,-18.949,5.9873,-0.0054,-9.7648,-0.9055,-3.7038,-5.4293,-0.4548,-3.0865,0.0383,-0.8752,0,43.63,5.35,-62.69,35.19,84.7,179.66,0,58.417,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,84838,2018-08-03 20:48:37:658
-6.0977,-5.3762,6.5404,0.3565,-9.4814,-2.479,-3.8797,8.3495,9.085,1.2311,0.5209,1.576,0,26.84,12.07,-63.65,5.81,71,-162.95,0,57.304,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,85339,2018-08-03 20:48:38:159
-10.6658,-14.6011,-11.2821,-0.9254,-9.5584,1.9876,5.3406,-3.9813,-2.2518,-1.3,-1.0589,-0.3884,0,46.96,-7.78,-63.84,189.44,73.57,26.97,0,56.688,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,85840,2018-08-03 20:48:38:660
-1.1118,-6.4524,-3.5883,0.8787,-9.347,-2.8342,-2.4758,2.5495,0.1422,0.3469,-1.4094,0.1677,0,26.81,10.85,-62.5,2.07,71.52,-158.53,0,61.205,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,86339,2018-08-03 20:48:39:159
3.2337,-10.4711,-0.4244,-1.1905,-9.3758,2.6166,4.3711,-1.8683,-4.7772,0.087,0.719,0.0857,0,45.5,-9.25,-64.45,195.57,73.48,20.25,0,54.209,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,86839,2018-08-03 20:48:39:659
